hour_sin,hour_cos,price_current,price_avg_4h,net_load,soc,dow_sin,power_setpoint
0.19509032201612816,-0.9807852804032304,0.11199264347454,0.10613452307505336,28.831414134917715,0.9,0.0,-1.49781384099797e-07
0.130526192220052,-0.9914448613738104,0.11026483813959691,0.10627824064995639,28.55904395980443,0.7732466838672505,0.0,8.953433859394524
0.06540312923014312,-0.9978589232386035,0.09282774029422203,0.10532099655997736,38.1966569131863,0.9,0.0,49.99999987897603
1.2246467991473532e-16,-1.0,0.11501522129086846,0.1085812500385456,24.976670532028734,0.7738831728682011,0.0,-6.645184280599223e-08
-0.06540312923014287,-0.9978589232386035,0.1372813351414645,0.10901332092473155,38.93782221046119,0.9,0.0,-50.00000007429298
-0.13052619222005177,-0.9914448613738104,0.10081685949360097,0.10835151948694721,31.211714744609655,0.7738831728682011,0.0,49.99999864356062
-0.19509032201612792,-0.9807852804032305,0.0929210767617304,0.1112285562263915,26.579275787884757,0.9,0.0,49.99999864421963
-0.2588190451025208,-0.9659258262890683,0.09670804062979646,0.11401920743088578,26.534394614661817,0.7739818820039408,0.0,49.999998643891246
-0.32143946530316153,-0.9469301294951057,0.08391984284003308,0.1167101771306076,28.20491160190012,0.9,0.0,49.999998644967505
-0.38268343236508967,-0.9238795325112868,0.10330333033333938,0.12023991189247445,24.02610035004738,0.7739971901922428,0.0,49.999998643315536
-0.44228869021900147,-0.8968727415326883,0.10581331523072454,0.12307919202374834,35.955593601237965,0.9,0.0,-7.348060566645871e-07
-0.4999999999999997,-0.8660254037844388,0.10957748150787064,0.126666045773825,37.88238378419228,0.7739995642443229,0.0,-7.349663512830994e-07
-0.555570233019602,-0.8314696123025455,0.12376938636616469,0.1306959544266708,38.397804416685645,0.9,0.0,-43.994586181913256
-0.6087614290087207,-0.7933533402912352,0.10420597288120909,0.13213660374090985,28.735504542145737,0.7739995642443229,0.0,49.99999864320759
-0.6593458151000688,-0.7518398074789775,0.10827056594657751,0.1355298175465176,34.16661743734142,0.9,0.0,-7.349306265757866e-07
-0.7071067811865471,-0.7071067811865479,0.10146471886911496,0.13811952351773105,32.15255445317296,0.7739999324213516,0.0,49.999998643412006
-0.7518398074789773,-0.6593458151000691,0.11429212467298867,0.14284424497078035,36.05237129834608,0.9,0.0,-7.352030976008987e-07
-0.7933533402912349,-0.6087614290087209,0.09494893269993218,0.14636733545281766,34.33588365352268,0.7739999895196459,0.0,49.999998643936806
-0.8314696123025452,-0.5555702330196022,0.144991795951314,0.1483084320975564,31.95586740542426,0.9,0.0,-42.39686753683181
-0.8660254037844384,-0.5000000000000004,0.12192835546984376,0.14810155651387924,19.9979929010546,0.7739999982363073,0.0,49.999999637080485
-0.8968727415326883,-0.44228869021900136,0.12669251213691482,0.14914610062886313,29.871373768250397,0.9,0.0,-2.2564970691510134e-07
-0.9238795325112868,-0.3826834323650895,0.1468494473247096,0.1490604191967157,31.250529846873114,0.7739999997031953,0.0,-2.558507747880568e-07
-0.9469301294951056,-0.3214394653031618,0.137571496033639,0.14728212178187353,26.125415556922718,0.9,0.0,-2.8517170776376347e-07
-0.9659258262890683,-0.25881904510252063,0.1397635558253457,0.1456333400881039,31.384946604366114,0.7739999997031953,0.0,-3.1538227307891287e-07
-0.9807852804032303,-0.19509032201612866,0.14039559902990256,0.1438730144117807,24.75464909993532,0.9,0.0,-3.45972993805976e-07
-0.9914448613738104,-0.13052619222005163,0.1487318124337218,0.14002140627914703,30.173367317384464,0.7739999997031953,0.0,-3.7737705808046943e-07
-0.9978589232386035,-0.06540312923014273,0.1632029752319509,0.13844605092121304,34.685212452962794,0.9,0.0,-50.00000041646893
-1.0,-1.8369701987210297e-16,0.17405601995340414,0.1355254366458331,43.734357427223784,0.7739999997031953,0.0,-50.00000041693674
-0.9978589232386036,0.06540312923014237,0.14681977539398888,0.1313416234280946,24.673744471198336,0.9,0.0,-4.0889726518589477e-07
-0.9914448613738105,0.13052619222005127,0.15849739377093316,0.12814530333886218,30.156155578382098,0.7739999997031953,0.0,-50.000000416291854
-0.9807852804032304,0.1950903220161283,0.14970586148599238,0.12430453363859653,24.08118569976876,0.9,0.0,-44.39237965084631
-0.9659258262890684,0.2588190451025203,0.17706026211790427,0.12335305997740373,28.84460286620045,0.7739999997031953,0.0,-50.00000041709244
-0.9469301294951057,0.3214394653031615,0.17066157238558552,0.12023587501094293,27.607607513200836,0.9,0.0,-50.00000041683025
-0.923879532511287,0.38268343236508917,0.12600647901575196,0.11542567938733037,33.497352972596,0.7739999997031953,0.0,-3.874152834474165e-07
-0.8968727415326885,0.442288690219001,0.14168178661247965,0.11296206843214407,33.89471747034244,0.9,0.0,-3.680011124730878e-07
-0.8660254037844386,0.5000000000000001,0.13864106130958553,0.1100028142892414,28.576908946188606,0.7739999997031953,0.0,-3.483128831290535e-07
-0.8314696123025455,0.5555702330196018,0.12532160922255592,0.10480755238748864,26.46304787937399,0.9,0.0,-3.286845638095435e-07
-0.7933533402912357,0.6087614290087199,0.11839668868723496,0.09966475818234362,33.81881059569987,0.7739999997031953,0.0,-3.097933043554575e-07
-0.7518398074789772,0.6593458151000691,0.11119098893332498,0.0962743549676052,27.328749905179073,0.9,0.0,-2.913299087357207e-07
-0.7071067811865477,0.7071067811865474,0.11159834500417405,0.09294500440993328,34.89864970580092,0.7739999997031953,0.0,-2.7360119040351685e-07
-0.6593458151000687,0.7518398074789775,0.07876986890776425,0.08934894379970044,15.545807882231292,0.9,0.0,49.9999995294521
-0.6087614290087209,0.7933533402912349,0.12352612670677812,0.08762451675022441,35.591825405974596,0.7739999997031953,0.0,-26.953279078205618
-0.555570233019603,0.8314696123025448,0.11647314682587168,0.08438314363837124,20.743633794676875,0.9,0.0,-2.564701360250256e-07
-0.5000000000000004,0.8660254037844384,0.10711500846958821,0.08019639235970301,8.48160424284746,0.7739999997031953,0.0,-2.560847267037547e-07
-0.4422886902190014,0.8968727415326883,0.09567865396627034,0.07956102453850752,14.731480031971731,0.9,0.0,49.99999952794774
-0.38268343236508956,0.9238795325112868,0.09704507856668261,0.07752707540354353,8.01778548151046,0.7739999997031953,0.0,49.99999952781451
-0.32143946530316186,0.9469301294951056,0.13448228290690756,0.07534510141530476,18.413636970025312,0.9,0.0,-50.00000026416553
-0.25881904510252157,0.9659258262890681,0.1271853026545315,0.07121413091172929,12.224136866757442,0.773999999950052,0.0,-50.00000026386562
-0.19509032201612872,0.9807852804032303,0.09369844240778442,0.06858567554385271,16.724130628995166,0.9,0.0,-1.9147948291273834e-07
-0.13052619222005168,0.9914448613738104,0.08658870373277125,0.06604081149258123,9.135967734970276,0.773999999950052,0.0,-1.2737682496941892e-07
-0.0654031292301428,0.9978589232386035,0.09433372032603705,0.06508673786604957,13.6653824493844,0.9,0.0,-6.408007286599662e-08
0.0,1.0,0.05551687088154122,0.06365355379805648,15.581590607281173,0.773999999950052,0.7818314824680298,0.00010276276681535673
0.06540312923014306,0.9978589232386035,0.043036901940235725,0.0651649171177426,13.869693906717123,0.9,0.7818314824680298,50.0001095764877
0.13052619222005157,0.9914448613738104,0.0641502372514203,0.06630238603210273,24.549612950237666,0.773999999992254,0.7818314824680298,-49.32851618173997
0.19509032201612825,0.9807852804032304,0.057921380010574244,0.06734433195779689,18.51486496364869,0.9,0.7818314824680298,0.00010178107434973831
0.25881904510252074,0.9659258262890683,0.054061375240448614,0.06734844904584368,16.222052352090248,0.773999999992254,0.7818314824680298,10.20026946981437
0.3214394653031616,0.9469301294951057,0.05117903611614776,0.0662452141014638,5.0,0.9,0.7818314824680298,50.000106252760446
0.3826834323650898,0.9238795325112867,0.0716641569171272,0.06605161131759313,17.269136737022784,0.7739999999987984,0.7818314824680298,-43.24989425665585
0.44228869021900125,0.8968727415326884,0.04948512636718009,0.06620434861978829,22.416841891030018,0.9,0.7818314824680298,50.00009300697897
0.49999999999999994,0.8660254037844387,0.09694912333046046,0.06870247403016261,10.860169178789821,0.7739999999987984,0.7818314824680298,-49.9998781986426
0.5555702330196022,0.8314696123025452,0.06313546780684641,0.07089280496085926,13.80987184672952,0.9,0.7818314824680298,6.628436760995946e-05
0.6087614290087207,0.7933533402912352,0.06213349475486247,0.07549779387920953,5.0,0.7739999999987984,0.7818314824680298,6.669559103424623e-05
0.6593458151000688,0.7518398074789774,0.06838675484969979,0.08077213184170337,7.526242659529582,0.9,0.7818314824680298,6.414277776713951e-05
0.7071067811865475,0.7071067811865476,0.08513001676850641,0.08581186566909331,5.0,0.7739999999998134,0.7818314824680298,-49.99986852515036
0.7518398074789774,0.6593458151000688,0.05298061758744087,0.09068455679800677,15.624729877755751,0.9,0.7818314824680298,50.00007215574201
0.7933533402912352,0.6087614290087207,0.07132352570826443,0.09609557971155872,14.098599035572015,0.7739999999998134,0.7818314824680298,6.294863236977492e-05
0.8314696123025451,0.5555702330196024,0.07140277523814792,0.10131192889290384,14.365100981335727,0.9,0.7818314824680298,6.291812844952044e-05
0.8660254037844386,0.5000000000000001,0.07969868399651889,0.10763211328955305,12.378275166144816,0.773999999999971,0.7818314824680298,-49.999864070977395
0.8968727415326884,0.44228869021900125,0.06123640456999786,0.11241966920161559,21.114817897591394,0.9,0.7818314824680298,35.715039148842436
0.9238795325112867,0.38268343236508984,0.08082137206252685,0.11916639870475321,7.603180642014166,0.773999999999971,0.7818314824680298,-49.999864979327135
0.9469301294951056,0.3214394653031617,0.05798725341932287,0.12299374647805728,14.555252770203337,0.9,0.7818314824680298,50.000070122314554
0.9659258262890683,0.25881904510252074,0.036409616130370664,0.12945248025262343,18.578335096509242,0.773999999999971,0.7818314824680298,50.000078939819424
0.9807852804032304,0.19509032201612833,0.0480813915742168,0.13711368691417591,13.923644627212381,0.9,0.7818314824680298,50.00007417368113
0.9914448613738104,0.1305261922200517,0.0741079537522498,0.1414150211116041,14.45522959335388,0.7739999999999957,0.7818314824680298,4.117754782555699e-05
0.9978589232386035,0.06540312923014327,0.08945513293316933,0.14567143040900088,10.04952222650614,0.9,0.7818314824680298,1.4362392905052258e-05
1.0,6.123233995736766e-17,0.13199441822160674,0.14863726089674556,18.990183233425892,0.7739999999999992,0.7818314824680298,-1.6094381444012812e-05
0.9978589232386035,-0.06540312923014314,0.13681529050045077,0.14933221947193956,26.060104845057193,0.9,0.7818314824680298,-4.219878460514787e-05
0.9914448613738104,-0.1305261922200516,0.14652290215476407,0.14887642417514,10.383226891928041,0.7739999999999992,0.7818314824680298,-7.028204045796006e-05
0.9807852804032304,-0.1950903220161282,0.14902249608793872,0.14989490647554793,22.301825705813155,0.9,0.7818314824680298,-9.543745208095041e-05
0.9659258262890683,-0.25881904510252063,0.1630930748311218,0.14973466531321708,20.49470923156683,0.7739999999999992,0.7818314824680298,-50.000127086613126
0.9469301294951057,-0.3214394653031616,0.13955698420427198,0.1473805072103858,24.32816101371321,0.9,0.7818314824680298,-0.0001157533053218922
0.9238795325112868,-0.3826834323650895,0.1547851126097866,0.1460026625436574,36.139087380156454,0.7739999999999992,0.7818314824680298,-0.00012197182822652754
0.8968727415326884,-0.44228869021900113,0.17252572558453508,0.14221742162950857,23.57022424447567,0.9,0.7818314824680298,-50.00013093198862
0.8660254037844387,-0.4999999999999998,0.15629957858951965,0.1384363989568728,35.93624747165498,0.7739999999999992,0.7818314824680298,-42.195835212552744
0.8314696123025451,-0.5555702330196023,0.16918407662019977,0.13548813047329317,34.35185232823639,0.9,0.7818314824680298,-50.000129562079216
0.7933533402912352,-0.6087614290087207,0.14205893643539186,0.13394299445135488,28.679377907724852,0.7739999999999992,0.7818314824680298,-0.00011676326698755108
0.7518398074789774,-0.6593458151000688,0.1613269938123811,0.13215141854390672,29.772634865499757,0.9,0.7818314824680298,-50.000126348227305
0.7071067811865476,-0.7071067811865475,0.1589889227152104,0.137213614310016,31.087409653149678,0.7739999999999992,0.7818314824680298,-50.00012539101856
0.659345815100069,-0.7518398074789773,0.11690273873306782,0.13329424043133667,25.34302063786532,0.9,0.7818314824680298,49.99978015799475
0.6087614290087209,-0.793353340291235,0.14221050251059833,0.13334444603363488,34.34630356746064,0.7739999999999992,0.7818314824680298,-0.00012550077783063612
0.5555702330196025,-0.831469612302545,0.1369084207370842,0.13115646913121898,27.19466694917304,0.9,0.7818314824680298,-0.000123332577980139
0.49999999999999994,-0.8660254037844387,0.1431137554247108,0.1289891780260612,31.362504310197682,0.7739999999999992,0.7818314824680298,-0.00012586556189155175
0.4422886902190017,-0.8968727415326881,0.12952256575165755,0.12841367227480288,18.238414541519212,0.9,0.7818314824680298,8.565118581720636
0.3826834323650899,-0.9238795325112867,0.16281861896129135,0.12702078569640213,26.487014563088483,0.7739999999999992,0.7818314824680298,-50.000135627314386
0.32143946530316175,-0.9469301294951056,0.14645863749064486,0.12367851555453027,35.11377603072744,0.9,0.7818314824680298,-0.0001396763464998115
0.258819045102521,-0.9659258262890682,0.1254265451858215,0.12158331446555273,25.3805405722918,0.7739999999999992,0.7818314824680298,-0.0001436478142715338
0.19509032201612816,-0.9807852804032304,0.11751146953661754,0.12188452729835422,34.32282191641632,0.9,0.7818314824680298,-0.00015311183478106688
0.130526192220052,-0.9914448613738104,0.09422125798340535,0.12201327041166089,29.451026105623527,0.7739999999999992,0.7818314824680298,49.999705356933866
0.06540312923014312,-0.9978589232386035,0.11202936282236253,0.12307099438822924,38.586664819813834,0.9,0.7818314824680298,49.99969080941678
1.2246467991473532e-16,-1.0,0.10912728285224586,0.12673978302494399,40.31930241076685,0.7739999999999999,0.7818314824680298,49.99969318372145
-0.06540312923014287,-0.9978589232386035,0.14446190026918693,0.1285156633128946,33.936570519484036,0.9,0.7818314824680298,-50.00017868175596
-0.13052619222005177,-0.9914448613738104,0.11339372191622135,0.1284961936846277,32.85315134246635,0.7739999999999999,0.7818314824680298,4.084991772919163
-0.19509032201612792,-0.9807852804032305,0.24232212607012968,0.130371045931891,33.22817086597919,0.9,0.7818314824680298,-50.00021865872296
-0.2588190451025208,-0.9659258262890683,0.09627894065634107,0.12454682118933877,32.87133138213633,0.7739999999999999,0.7818314824680298,49.9997036914042
-0.32143946530316153,-0.9469301294951057,0.11770602836983908,0.12759654825046765,40.13549367799509,0.9,0.7818314824680298,-0.0001660313128134861
-0.38268343236508967,-0.9238795325112868,0.10720287207194425,0.12976380175106106,47.97154395302438,0.7739999999999999,0.7818314824680298,49.99969476924792
-0.44228869021900147,-0.8968727415326883,0.10223176305455942,0.1343759954816297,24.870054246546932,0.9,0.7818314824680298,49.99969883285496
-0.4999999999999997,-0.8660254037844388,0.13390566340457807,0.1391434242436025,26.602002675409196,0.7739999999999999,0.7818314824680298,-30.36657075595702
-0.555570233019602,-0.8314696123025455,0.10723638049724503,0.13884845109718902,40.82478177756482,0.9,0.7818314824680298,49.99969474518973
-0.6087614290087207,-0.7933533402912352,0.10934229669134192,0.14081532875677033,25.640761275951164,0.7739999999999999,0.7818314824680298,49.99969302414282
-0.6593458151000688,-0.7518398074789775,0.11293542006700409,0.14315457564911602,24.086878570613262,0.9,0.7818314824680298,49.99969008798314
-0.7071067811865471,-0.7071067811865479,0.13024595051064547,0.14673616256039018,44.81354895665862,0.7739999999999999,0.7818314824680298,-0.00017115207386414667
-0.7518398074789773,-0.6593458151000691,0.11957135934952412,0.149364370546799,30.257530539460586,0.9,0.7818314824680298,-0.0001667912082364672
-0.7933533402912349,-0.6087614290087209,0.1111448416084991,0.15191912447611106,30.165838159011454,0.7739999999999999,0.7818314824680298,49.999691550436935
-0.8314696123025452,-0.5555702330196022,0.17072998100979841,0.1530110093401911,28.361207810884657,0.9,0.7818314824680298,-50.000191182612156
-0.8660254037844384,-0.5000000000000004,0.13754136745945594,0.15067171053169917,34.63609467354577,0.7739999999999999,0.7818314824680298,-0.00017590859534409326
-0.8968727415326883,-0.44228869021900136,0.14415038621691614,0.15107393174907652,24.072253548097073,0.9,0.7818314824680298,-0.00017860858584688014
-0.9238795325112868,-0.3826834323650895,0.14339135787243426,0.15009560855783213,41.231606313572286,0.7739999999999999,0.7818314824680298,-0.00017829841645953403
-0.9469301294951056,-0.3214394653031618,0.149134530189294,0.14876340792669013,34.81232936500453,0.9,0.7818314824680298,-0.00018064460372226517
-0.9659258262890683,-0.25881904510252063,0.14507457363440313,0.14682500002394006,32.6891986093926,0.7739999999999999,0.7818314824680298,-0.00017898580890520567
-0.9807852804032303,-0.19509032201612866,0.15238208437933368,0.14632554114304297,29.239766403233485,0.9,0.7818314824680298,-0.12200594280190809
-0.9914448613738104,-0.13052619222005163,0.18099797176104257,0.14462213407752306,32.74954164035804,0.7739999999999999,0.7818314824680298,-50.00019537801663
-0.9978589232386035,-0.06540312923014273,0.17851062324612368,0.14009321049355186,37.913817908546385,0.9,0.7818314824680298,-50.000194362913284
-1.0,-1.8369701987210297e-16,0.12918609306196296,0.13615098773114215,46.90465577181725,0.7739999999999999,0.7818314824680298,8.651030682854199
-0.9978589232386036,0.06540312923014237,0.13870642305054598,0.13367355638659145,39.80261024615396,0.9,0.7818314824680298,-0.00017638916957741783
-0.9914448613738105,0.13052619222005127,0.1467702469688729,0.1311684277955701,36.377414922436,0.7739999999999999,0.7818314824680298,-0.0001796854679660191
-0.9807852804032304,0.1950903220161283,0.17024081064739052,0.12953881793907768,30.108274443284344,0.9,0.7818314824680298,-50.00019099117915
-0.9659258262890684,0.2588190451025203,0.17229727829318647,0.12392448190914904,36.79502766383173,0.7739999999999999,0.7818314824680298,-50.000191833162084
-0.9469301294951057,0.3214394653031615,0.16044742221851713,0.12015029670143387,26.871534954370816,0.9,0.7818314824680298,-50.00018699384127
-0.923879532511287,0.38268343236508917,0.12861499943378005,0.11455154538868856,30.491300300637917,0.7739999999999999,0.7818314824680298,-0.00016482339574798522
-0.8968727415326885,0.442288690219001,0.13330120007392743,0.11445036870373482,35.07417557031244,0.9,0.7818314824680298,-0.00015944952844233737
-0.8660254037844386,0.5000000000000001,0.1439769069374937,0.11192963281128077,31.24064215031112,0.7739999999999999,0.7818314824680298,-0.00015667435951637976
-0.8314696123025455,0.5555702330196018,0.12849721515700563,0.1070747634863983,23.16184204341011,0.9,0.7818314824680298,-0.0001433553672250188
-0.7933533402912357,0.6087614290087199,0.12207614777416212,0.10292067519385076,17.50335675839351,0.7739999999999999,0.7818314824680298,-0.0001338687346733392
-0.7518398074789772,0.6593458151000691,0.11812000374529302,0.09920235446520656,29.25897965791532,0.9,0.7818314824680298,-0.0001255108597531403
-0.7071067811865477,0.7071067811865474,0.13708323154004987,0.09587992425157302,26.607818637749496,0.7739999999999999,0.7818314824680298,-0.00012662851146137805
-0.6593458151000687,0.7518398074789775,0.12512757133101526,0.08948192668647595,30.929938611362424,0.9,0.7818314824680298,-0.00011521738834688004
-0.6087614290087209,0.7933533402912349,0.10853519441750291,0.08559683979277588,25.247336770579125,0.7739999999999999,0.7818314824680298,-0.00010200536467281022
-0.555570233019603,0.8314696123025448,0.1154350590475685,0.08241935521305997,22.17249819880438,0.9,0.7818314824680298,-9.847490398506937e-05
-0.5000000000000004,0.8660254037844384,0.08954719154915164,0.07848178027025293,21.32371862278523,0.7739999999999999,0.7818314824680298,49.99984380132431
-0.4422886902190014,0.8968727415326883,0.0986243655942042,0.07594521936782338,20.977880118507734,0.9,0.7818314824680298,10.477221019001894
-0.38268343236508956,0.9238795325112868,0.12069648926499396,0.07376388852099547,5.0,0.7739999999999999,0.7818314824680298,-50.00009606889497
-0.32143946530316186,0.9469301294951056,0.08041143416853261,0.06911495265407937,5.885306370952485,0.9,0.7818314824680298,49.99987867650638
-0.25881904510252157,0.9659258262890681,0.11191031496974391,0.06888304011005522,15.779007753464853,0.7739999999999999,0.7818314824680298,-34.521999360739144
-0.19509032201612872,0.9807852804032303,0.07086740121459205,0.06618336684677438,14.608572793444917,0.9,0.7818314824680298,49.99988646635386
-0.13052619222005168,0.9914448613738104,0.12699617247452005,0.06587533552448424,13.87808970114216,0.7739999999999999,0.7818314824680298,-50.000083800675434
-0.0654031292301428,0.9978589232386035,0.0929694257946626,0.06277813716478,19.94359498945064,0.9,0.7818314824680298,-5.264282147383945e-05
0.0,1.0,0.0662989977393746,0.05920766562937716,27.09299048976599,0.7739999999999999,0.9749279121818236,-50.00040811622269
0.06540312923014306,0.9978589232386035,0.06203180247624483,0.057888270171758134,8.811311200235416,0.9,0.9749279121818236,-0.0003918242172771144
0.13052619222005157,0.9914448613738104,0.06258301611585505,0.0585903698635592,14.594893342345385,0.7739999999999999,0.9749279121818236,-0.00039195730438541484
0.19509032201612825,0.9807852804032304,0.06496112032715608,0.05817494874583143,14.847710649618204,0.9,0.9749279121818236,-50.000407791180805
0.25881904510252074,0.9659258262890683,0.03471527049849708,0.0578136870507018,16.23175916899173,0.7739999999999999,0.9749279121818236,49.99928863464738
0.3214394653031616,0.9469301294951057,0.0629661810318139,0.05870588863866073,7.6581616137854205,0.9,0.9749279121818236,-0.0003920477465415014
0.3826834323650898,0.9238795325112867,0.05769544114204856,0.05835669782974428,17.804579270039877,0.7739999999999999,0.9749279121818236,-0.00039077048973480314
0.44228869021900125,0.8968727415326884,0.05243385996265574,0.06037014313315622,15.22020609422378,0.9,0.9749279121818236,49.99928006079252
0.49999999999999994,0.8660254037844387,0.04896221711027888,0.062325192099822777,27.233396189625932,0.7739999999999999,0.9749279121818236,49.99928174443462
0.5555702330196022,0.8314696123025452,0.06372307204495749,0.06762472280541623,17.308864747072306,0.9,0.9749279121818236,-20.794535934422292
0.6087614290087207,0.7933533402912352,0.04631351539433652,0.07152559786400603,10.796834669490794,0.7739999999999999,0.9749279121818236,49.99928302741437
0.6593458151000688,0.7518398074789774,0.0767008334641463,0.0773975699505402,6.017071758748219,0.9,0.9749279121818236,-50.00040140858283
0.7071067811865475,0.7071067811865476,0.06871554275725039,0.082546140486976,14.412331705573044,0.7739999999999999,0.9749279121818236,-50.000399476073206
0.7518398074789774,0.6593458151000688,0.06593890005794988,0.08664531048523791,10.502102439340362,0.9,0.9749279121818236,-0.00038354573872305327
